ADJ{affreux}, N{personnage.g=M num=SG}*	afʁøpɛʁsonaʒ	1	0
DET{ArtInd}, N{bébé.g=M num=SG}*	3bebe	1	0
DET{ArtInd}, N{béotien.g=M num=PL}*	debeosj3	1	0
DET{ArtInd}, N{bête.g=F num=PL}*	debɛt	1	0
DET{ArtInd}, N{bête.g=F num=SG}*	ynbɛt	1	0
DET{ArtInd}, N{bêtise.g=F num=PL}*	debetiz	1	0
DET{ArtInd}, N{bêtise.g=F num=SG}*	ynbetiz	1	0
DET{ArtInd}, N{bêtise.g=F num=SG}*	ynbetiz	1	0
DET{ArtInd}, N{cabinet.g=M num=SG}*	3kabinɛ	1	0
DET{ArtInd}, N{cabriolet.g=M num=SG}*	ynkabʁijolɛ	1	0
DET{ArtInd}, N{cabriolet.g=M num=SG}*	ynkabʁijolɛ	1	0
DET{ArtInd}, N{cadeau.g=M num=SG}*	3kado	1	0
DET{ArtInd}, N{cadre.g=M num=SG}*	3kadʁ	1	0
DET{ArtInd}, N{cadre.g=M num=SG}*	3kadʁ	1	0
DET{ArtInd}, N{café.g=M num=SG}*	3kafe	1	0
DET{ArtInd}, N{café.g=M num=SG}*	3kafe	1	0
DET{ArtInd}, N{café.g=M num=SG}*	3kafe	1	0
DET{ArtInd}, N{cage.g=F num=SG}*	ynkaʒ	1	0
DET{ArtInd}, N{camping.g=M num=SG}*	3k&piŋ	1	0
DET{ArtInd}, N{caméra.g=F num=SG}*	ynkameʁa	1	0
DET{ArtInd}, N{canette.g=F num=PL}*	dekanɛt	1	0
DET{ArtInd}, N{car.g=M num=SG}*	3kaʁ	1	0
DET{ArtInd}, N{caractère.g=M num=PL}*	dekaʁaktɛʁ	1	0
DET{ArtInd}, N{caractéristique.g=F num=PL}*	dekaʁakteʁistik	1	0
DET{ArtInd}, N{caractéristique.g=F num=PL}*	dekaʁakteʁistik	1	0
DET{ArtInd}, N{carence.g=F num=PL}*	dekaʁ&s	1	0
DET{ArtInd}, N{carte.g=F num=SG}*	ynkaʁt	1	0
DET{ArtInd}, N{carte.g=F num=SG}*	ynkaʁt	1	0
DET{ArtInd}, N{carte.g=F num=SG}*	ynkaʁt	1	0
DET{ArtInd}, N{cas.g=M num=PL}*	deka	1	0
DET{ArtInd}, N{cas.g=M num=SG}*	3ka	1	0
DET{ArtInd}, N{catalogue.g=M num=SG}*	3katalɔg	1	0
DET{ArtInd}, N{centaine.g=F num=SG}*	yns&tɛn	1	0
DET{ArtInd}, N{certificat.g=M num=SG}*	3sɛʁtifika	1	0
DET{ArtInd}, N{certificat.g=M num=SG}*	3sɛʁtifika	1	0
DET{ArtInd}, N{certificat.g=M num=SG}*	3sɛʁtifika	1	0
DET{ArtInd}, N{chambre.g=F num=SG}*	ynʃ&bʁ	1	0
DET{ArtInd}, N{chambre.g=F num=SG}*	ynʃ&bʁ	1	0
DET{ArtInd}, N{champignon.g=M num=SG}*	3ʃ&piɲQ	1	0
DET{ArtInd}, N{champion.g=M num=SG}*	3ʃ&pjQ	1	0
DET{ArtInd}, N{champion.g=M num=SG}*	3ʃ&pjQ	1	0
DET{ArtInd}, N{champion.g=M num=SG}*	3ʃ&pjQ	1	0
DET{ArtInd}, N{champion.g=M num=SG}*	3ʃ&pjQ	1	0
DET{ArtInd}, N{champion.g=M num=SG}*	3ʃ&pjQ	1	0
DET{ArtInd}, N{champion.g=M num=SG}*	3ʃ&pjQ	1	0
DET{ArtInd}, N{champion.g=M num=SG}*	3ʃ&pjQ	1	0
DET{ArtInd}, N{champion.g=M num=SG}*	3ʃ&pjQ	1	0
DET{ArtInd}, N{champion.g=M num=SG}*	3ʃ&pjQ	1	0
DET{ArtInd}, N{champion.g=M num=SG}*	3ʃ&pjQ	1	0
DET{ArtInd}, N{champion.g=M num=SG}*	3ʃ&pjQ	1	0
DET{ArtInd}, N{champion.g=M num=SG}*	3ʃ&pjQ	1	0
DET{ArtInd}, N{champion.g=M num=SG}*	3ʃ&pjQ	1	0
DET{ArtInd}, N{champion.g=M num=SG}*	3ʃ&pjQ	1	0
DET{ArtInd}, N{champion.g=M num=SG}*	3ʃ&pjQ	1	0
DET{ArtInd}, N{champion.g=M num=SG}*	3ʃ&pjQ	1	0
DET{ArtInd}, N{champion.g=M num=SG}*	3ʃ&pjQ	1	0
DET{ArtInd}, N{champion.g=M num=SG}*	3ʃ&pjQ	1	0
DET{ArtInd}, N{champion.g=M num=SG}*	3ʃ&pjQ	1	0
DET{ArtInd}, N{champion.g=M num=SG}*	3ʃ&pjQ	1	0
DET{ArtInd}, N{champion.g=M num=SG}*	3ʃ&pjQ	1	0
DET{ArtInd}, N{champion.g=M num=SG}*	3ʃ&pjQ	1	0
DET{ArtInd}, N{chanson.g=F num=PL}*	deʃ&sQ	1	0
DET{ArtInd}, N{chanteur.g=M num=PL}*	deʃ&tœʁ	1	0
DET{ArtInd}, N{chanteur.g=M num=PL}*	deʃ&tœʁ	1	0
DET{ArtInd}, N{chanteur.g=M num=PL}*	deʃ&tœʁ	1	0
DET{ArtInd}, N{chat.g=M num=SG}*	3ʃa	1	0
DET{ArtInd}, N{chausson.g=M num=SG}*	3ʃosQ	1	0
DET{ArtInd}, N{chausson.g=M num=SG}*	3ʃosQ	1	0
DET{ArtInd}, N{chaussure.g=F num=PL}*	deʃosyʁ	1	0
DET{ArtInd}, N{chaussure.g=F num=PL}*	deʃosyʁ	1	0
DET{ArtInd}, N{chaussure.g=F num=PL}*	deʃosyʁ	1	0
DET{ArtInd}, N{chaussure.g=F num=PL}*	deʃosyʁ	1	0
DET{ArtInd}, N{chaussure.g=F num=PL}*	deʃosyʁ	1	0
DET{ArtInd}, N{chaussure.g=F num=PL}*	deʃosyʁ	1	0
DET{ArtInd}, N{chaussure.g=F num=PL}*	deʃosyʁ	1	0
DET{ArtInd}, N{chaussure.g=F num=PL}*	deʃosyʁ	1	0
DET{ArtInd}, N{chercheur.g=M num=PL}*	deʃɛʁʃœʁ	1	0
DET{ArtInd}, N{chercheur.g=M num=PL}*	deʃɛʁʃœʁ	1	0
DET{ArtInd}, N{chercheur.g=M num=SG}*	3ʃɛʁʃœʁ	1	0
DET{ArtInd}, N{chevalier.g=M num=PL}*	deʃœvalje	1	0
DET{ArtInd}, N{cheveu.g=M num=PL}*	deʃœvø	1	0
DET{ArtInd}, N{cheveu.g=M num=SG}*	3ʃœvø	1	0
DET{ArtInd}, N{chien.g=M num=PL}*	deʃj3	1	0
DET{ArtInd}, N{chien.g=M num=SG}*	3ʃj3	1	0
DET{ArtInd}, N{chinois.g=M num=SG}*	deʃinwa	1	0
DET{ArtInd}, N{choix.g=M num=SG}*	3ʃwa	1	0
DET{ArtInd}, N{choix.g=M num=SG}*	3ʃwa	1	0
DET{ArtInd}, N{chorégraphie.g=F num=SG}*	ynkoʁegʁafi	1	0
DET{ArtInd}, N{chorégraphie.g=F num=SG}*	ynkoʁegʁafi	1	0
DET{ArtInd}, N{chose.g=F num=PL}*	deʃoz	1	0
DET{ArtInd}, N{chose.g=F num=PL}*	deʃoz	1	0
DET{ArtInd}, N{chose.g=F num=PL}*	deʃoz	1	0
DET{ArtInd}, N{chose.g=F num=PL}*	deʃoz	1	0
DET{ArtInd}, N{chose.g=F num=PL}*	deʃoz	1	0
DET{ArtInd}, N{chose.g=F num=PL}*	deʃoz	1	0
DET{ArtInd}, N{chose.g=F num=PL}*	deʃoz	1	0
DET{ArtInd}, N{chose.g=F num=PL}*	deʃoz	1	0
DET{ArtInd}, N{chose.g=F num=PL}*	deʃoz	1	0
DET{ArtInd}, N{chose.g=F num=PL}*	deʃoz	1	0
DET{ArtInd}, N{chose.g=F num=PL}*	deʃoz	1	0
DET{ArtInd}, N{chose.g=F num=PL}*	deʃoz	1	0
DET{ArtInd}, N{chose.g=F num=PL}*	deʃoz	1	0
DET{ArtInd}, N{chose.g=F num=PL}*	deʃoz	1	0
DET{ArtInd}, N{chose.g=F num=PL}*	deʃoz	1	0
DET{ArtInd}, N{chose.g=F num=PL}*	deʃoz	1	0
DET{ArtInd}, N{chose.g=F num=PL}*	deʃoz	1	0
DET{ArtInd}, N{chose.g=F num=PL}*	deʃoz	1	0
DET{ArtInd}, N{chose.g=F num=PL}*	deʃoz	1	0
DET{ArtInd}, N{chose.g=F num=PL}*	deʃoz	1	0
DET{ArtInd}, N{chose.g=F num=PL}*	deʃoz	1	0
DET{ArtInd}, N{chose.g=F num=PL}*	deʃoz	1	0
DET{ArtInd}, N{chose.g=F num=PL}*	deʃoz	1	0
DET{ArtInd}, N{chose.g=F num=PL}*	deʃoz	1	0
DET{ArtInd}, N{chose.g=F num=PL}*	deʃoz	1	0
DET{ArtInd}, N{chose.g=F num=PL}*	deʃoz	1	0
DET{ArtInd}, N{chose.g=F num=PL}*	deʃoz	1	0
DET{ArtInd}, N{chose.g=F num=SG}*	ynʃoz	1	0
DET{ArtInd}, N{chose.g=F num=SG}*	ynʃoz	1	0
DET{ArtInd}, N{chose.g=F num=SG}*	ynʃoz	1	0
DET{ArtInd}, N{chou.g=M num=PL}*	deʃu	1	0
DET{ArtInd}, N{chou.g=M num=SG}*	3ʃu	1	0
DET{ArtInd}, N{chou.g=M num=SG}*	3ʃu	1	0
DET{ArtInd}, N{chou.g=M num=SG}*	3ʃu	1	0
DET{ArtInd}, N{chou.g=M num=SG}*	3ʃu	1	0
DET{ArtInd}, N{chou.g=M num=SG}*	3ʃu	1	0
DET{ArtInd}, N{chou.g=M num=SG}*	3ʃu	1	0
DET{ArtInd}, N{chèvre.g=F num=SG}*	ynʃɛvʁ	1	0
DET{ArtInd}, N{chêne.g=M num=PL}*	deʃɛn	1	0
DET{ArtInd}, N{cigarette.g=F num=PL}*	desigaʁɛt	1	0
DET{ArtInd}, N{cinquantaine.g=F num=SG}*	yns3k&tɛn	1	0
DET{ArtInd}, N{circonstance.g=F num=PL}*	desiʁkQst&s	1	0
DET{ArtInd}, N{circuit.g=M num=PL}*	desiʁkɥi	1	0
DET{ArtInd}, N{circuit.g=M num=PL}*	desiʁkɥi	1	0
DET{ArtInd}, N{circuit.g=M num=PL}*	desiʁkɥi	1	0
DET{ArtInd}, N{circuit.g=M num=PL}*	desiʁkɥi	1	0
DET{ArtInd}, N{circuit.g=M num=PL}*	desiʁkɥi	1	0
DET{ArtInd}, N{circuit.g=M num=PL}*	desiʁkɥi	1	0
DET{ArtInd}, N{circuit.g=M num=PL}*	desiʁkɥi	1	0
DET{ArtInd}, N{classe.g=F num=SG}*	ynklas	1	0
DET{ArtInd}, N{clavier.g=M num=SG}*	3klavje	1	0
DET{ArtInd}, N{climatisation.g=F num=SG}*	ynklimatizasjQ	1	0
DET{ArtInd}, N{cloche.g=F num=PL}*	deklɔʃ	1	0
DET{ArtInd}, N{clodo.g=M num=PL}*	deklodo	1	0
DET{ArtInd}, N{colline.g=F num=PL}*	dekolin	1	0
DET{ArtInd}, N{comment.g=M num=PL}*	dekom&	1	0
DET{ArtInd}, N{commerce.g=M num=SG}*	3komɛʁs	1	0
DET{ArtInd}, N{commune.g=F num=PL}*	dekomyn	1	0
DET{ArtInd}, N{commune.g=F num=PL}*	dekomyn	1	0
DET{ArtInd}, N{commune.g=F num=PL}*	dekomyn	1	0
DET{ArtInd}, N{commune.g=F num=PL}*	dekomyn	1	0
DET{ArtInd}, N{commune.g=F num=PL}*	dekomyn	1	0
DET{ArtInd}, N{commune.g=F num=PL}*	dekomyn	1	0
DET{ArtInd}, N{commune.g=F num=PL}*	dekomyn	1	0
DET{ArtInd}, N{commune.g=F num=PL}*	dekomyn	1	0
DET{ArtInd}, N{commune.g=F num=PL}*	dekomyn	1	0
DET{ArtInd}, N{commune.g=F num=PL}*	dekomyn	1	0
DET{ArtInd}, N{commune.g=F num=PL}*	dekomyn	1	0
DET{ArtInd}, N{commune.g=F num=PL}*	dekomyn	1	0
DET{ArtInd}, N{commune.g=F num=PL}*	dekomyn	1	0
DET{ArtInd}, N{commune.g=F num=PL}*	dekomyn	1	0
DET{ArtInd}, N{commune.g=F num=PL}*	dekomyn	1	0
DET{ArtInd}, N{commune.g=F num=PL}*	dekomyn	1	0
DET{ArtInd}, N{commune.g=F num=PL}*	dekomyn	1	0
DET{ArtInd}, N{commune.g=F num=PL}*	dekomyn	1	0
DET{ArtInd}, N{commune.g=F num=PL}*	dekomyn	1	0
DET{ArtInd}, N{commune.g=F num=PL}*	dekomyn	1	0
DET{ArtInd}, N{commune.g=F num=PL}*	dekomyn	1	0
DET{ArtInd}, N{commune.g=F num=PL}*	dekomyn	1	0
DET{ArtInd}, N{commune.g=F num=PL}*	dekomyn	1	0
DET{ArtInd}, N{commune.g=F num=PL}*	dekomyn	1	0
DET{ArtInd}, N{commune.g=F num=PL}*	dekomyn	1	0
DET{ArtInd}, N{commune.g=F num=SG}*	ynkomyn	1	0
DET{ArtInd}, N{compromis.g=M num=PL}*	dekQpʁomi	1	0
DET{ArtInd}, N{concours.g=M num=PL}*	dekQkuʁ	1	0
DET{ArtInd}, N{concours.g=M num=SG}*	3kQkuʁ	1	0
DET{ArtInd}, N{concours.g=M num=SG}*	3kQkuʁ	1	0
DET{ArtInd}, N{concours.g=M num=SG}*	3kQkuʁ	1	0
DET{ArtInd}, N{concours.g=M num=SG}*	3kQkuʁ	1	0
DET{ArtInd}, N{concours.g=M num=SG}*	3kQkuʁ	1	0
DET{ArtInd}, N{condition.g=F num=PL}*	dekQdisjQ	1	0
DET{ArtInd}, N{confiture.g=F num=SG}*	ynkQfityʁ	1	0
DET{ArtInd}, N{congrès.g=M num=PL}*	dekQgʁɛ	1	0
DET{ArtInd}, N{conscience.g=F num=SG}*	ynkQsj&s	1	0
DET{ArtInd}, N{consommateur.g=M num=PL}*	dekQsomatœʁ	1	0
DET{ArtInd}, N{consul.g=M num=PL}*	dekQsyl	1	0
DET{ArtInd}, N{consultation.g=F num=SG}*	ynkQsyltasjQ	1	0
DET{ArtInd}, N{contact.g=M num=PL}*	dekQtakt	1	0
DET{ArtInd}, N{contact.g=M num=PL}*	dekQtakt	1	0
DET{ArtInd}, N{contexte.g=M num=SG}*	3kQtɛkst	1	0
DET{ArtInd}, N{contrat.g=M num=SG}*	3kQtʁa	1	0
DET{ArtInd}, N{contrôle.g=M num=SG}*	3kQtʁol	1	0
DET{ArtInd}, N{contrôleur.g=M num=PL}*	dekQtʁolœʁ	1	0
DET{ArtInd}, N{copain.g=F num=PL}*	dekopin	1	0
DET{ArtInd}, N{copain.g=F num=SG}*	ynkopin	1	0
DET{ArtInd}, N{copain.g=F num=SG}*	ynkopin	1	0
DET{ArtInd}, N{copain.g=F num=SG}*	ynkopin	1	0
DET{ArtInd}, N{copain.g=F num=SG}*	ynkopin	1	0
DET{ArtInd}, N{copain.g=F num=SG}*	ynkopin	1	0
DET{ArtInd}, N{copain.g=M num=PL}*	dekop3	1	0
DET{ArtInd}, N{copain.g=M num=PL}*	dekop3	1	0
DET{ArtInd}, N{copain.g=M num=SG}*	3kop3	1	0
DET{ArtInd}, N{cornichon.g=M num=PL}*	dekɔʁniʃQ	1	0
DET{ArtInd}, N{correction.g=F num=SG}*	ynkoʁɛksjQ	1	0
DET{ArtInd}, N{correspondance.g=F num=SG}*	ynkoʁɛspQd&s	1	0
DET{ArtInd}, N{coucou.g=M num=SG}*	3kuku	1	0
DET{ArtInd}, N{coup.g=M num=SG}*	3ku	1	0
DET{ArtInd}, N{coup.g=M num=SG}*	3ku	1	0
DET{ArtInd}, N{cour.g=F num=SG}*	ynkuʁ	1	0
DET{ArtInd}, N{courant.g=M num=SG}*	3kuʁ&	1	0
DET{ArtInd}, N{course.g=F num=PL}*	dekuʁs	1	0
DET{ArtInd}, N{course.g=F num=PL}*	dekuʁs	1	0
DET{ArtInd}, N{cousin.g=M num=PL}*	dekuz3	1	0
DET{ArtInd}, N{crasse.g=F num=PL}*	dekʁas	1	0
DET{ArtInd}, N{crasse.g=F num=SG}*	ynkʁas	1	0
DET{ArtInd}, N{croissant.g=M num=SG}*	3kʁwas&	1	0
DET{ArtInd}, N{cuillère.g=F num=PL}*	dekɥijɛʁ	1	0
DET{ArtInd}, N{cuillère.g=F num=PL}*	dekɥijɛʁ	1	0
DET{ArtInd}, N{cuillère.g=F num=SG}*	ynkɥijɛʁ	1	0
DET{ArtInd}, N{cuir.g=M num=PL}*	dekɥiʁ	1	0
DET{ArtInd}, N{cursus.g=M num=SG}*	3kyʁsys	1	0
DET{ArtInd}, N{côté.g=M num=SG}*	3kote	1	0
DET{ArtInd}, N{côté.g=M num=SG}*	3kote	1	0
DET{ArtInd}, N{danse.g=F num=PL}*	ded&s	1	0
DET{ArtInd}, N{demi.g=M num=SG}*	dedœmi	1	0
DET{ArtInd}, N{dessin.g=M num=PL}*	dedes3	1	0
DET{ArtInd}, N{dessin.g=M num=SG}*	3des3	1	0
DET{ArtInd}, N{dessin.g=M num=SG}*	3des3	1	0
DET{ArtInd}, N{dessin.g=M num=SG}*	3des3	1	0
DET{ArtInd}, N{dessin.g=M num=SG}*	3des3	1	0
DET{ArtInd}, N{dessin.g=M num=SG}*	3des3	1	0
DET{ArtInd}, N{dialecte.g=M num=SG}*	3djalɛkt	1	0
DET{ArtInd}, N{diarrhée.g=F num=PL}*	dedjaʁe	1	0
DET{ArtInd}, N{dictionnaire.g=M num=SG}*	3diksjonɛʁ	1	0
DET{ArtInd}, N{dictée.g=F num=PL}*	dedikte	1	0
DET{ArtInd}, N{dictée.g=F num=PL}*	dedikte	1	0
DET{ArtInd}, N{dictée.g=F num=PL}*	dedikte	1	0
DET{ArtInd}, N{dictée.g=F num=SG}*	yndikte	1	0
DET{ArtInd}, N{difficulté.g=F num=PL}*	dedifikylte	1	0
DET{ArtInd}, N{diffusion.g=F num=PL}*	dedifyzjQ	1	0
DET{ArtInd}, N{différence.g=F num=SG}*	yndifeʁ&s	1	0
DET{ArtInd}, N{différence.g=F num=SG}*	yndifeʁ&s	1	0
DET{ArtInd}, N{diplôme.g=M num=SG}*	3diplom	1	0
DET{ArtInd}, N{directeur.g=F num=SG}*	yndiʁɛktʁis	1	0
DET{ArtInd}, N{distillerie.g=F num=SG}*	yndistilœʁi	1	0
DET{ArtInd}, N{dizaine.g=F num=PL}*	dedizɛn	1	0
DET{ArtInd}, N{dizaine.g=F num=PL}*	dedizɛn	1	0
DET{ArtInd}, N{dizaine.g=F num=SG}*	yndizɛn	1	0
DET{ArtInd}, N{dizaine.g=F num=SG}*	yndizɛn	1	0
DET{ArtInd}, N{dizaine.g=F num=SG}*	yndizɛn	1	0
DET{ArtInd}, N{docteur.g=M num=PL}*	dedɔktœʁ	1	0
DET{ArtInd}, N{docteur.g=M num=SG}*	3dɔktœʁ	1	0
DET{ArtInd}, N{doctorat.g=M num=PL}*	dedɔktoʁa	1	0
DET{ArtInd}, N{domaine.g=M num=PL}*	dedomɛn	1	0
DET{ArtInd}, N{domaine.g=M num=PL}*	dedomɛn	1	0
DET{ArtInd}, N{domaine.g=M num=SG}*	3domɛn	1	0
DET{ArtInd}, N{douche.g=F num=PL}*	deduʃ	1	0
DET{ArtInd}, N{décalage.g=M num=SG}*	3dekalaʒ	1	0
DET{ArtInd}, N{déclaration.g=F num=PL}*	dedeklaʁasjQ	1	0
DET{ArtInd}, N{défaut.g=M num=SG}*	3defo	1	0
DET{ArtInd}, N{démonstration.g=F num=PL}*	dedemQstʁasjQ	1	0
DET{ArtInd}, N{dépassement.g=M num=PL}*	dedepasœm&	1	0
DET{ArtInd}, N{dîner.g=M num=SG}*	3dine	1	0
DET{ArtInd}, N{effort.g=M num=PL}*	deefɔʁ	1	0
DET{ArtInd}, N{emploi.g=M num=SG}*	3&plwa	1	0
DET{ArtInd}, N{emploi.g=M num=SG}*	3n&plwa	1	1
DET{ArtInd}, N{emploi.g=M num=SG}*	3n&plwa	1	1
DET{ArtInd}, N{emploi.g=M num=SG}*	3n&plwa	1	1
DET{ArtInd}, N{endroit.g=M num=SG}*	3&dʁwa	1	0
DET{ArtInd}, N{endroit.g=M num=SG}*	3n&dʁwa	1	1
DET{ArtInd}, N{enfant.g=M num=PL}*	de&f&	1	0
DET{ArtInd}, N{enfant.g=M num=PL}*	de&f&	1	0
DET{ArtInd}, N{enfant.g=M num=PL}*	de&f&	1	0
DET{ArtInd}, N{enfant.g=M num=PL}*	de&f&	1	0
DET{ArtInd}, N{enfant.g=M num=PL}*	de&f&	1	0
DET{ArtInd}, N{enfant.g=M num=PL}*	de&f&	1	0
DET{ArtInd}, N{enfant.g=M num=PL}*	de&f&	1	0
DET{ArtInd}, N{enfant.g=M num=PL}*	dez&f&	1	1
DET{ArtInd}, N{enfant.g=M num=PL}*	dez&f&	1	1
DET{ArtInd}, N{enfant.g=M num=PL}*	dez&f&	1	1
DET{ArtInd}, N{enfant.g=M num=PL}*	dez&f&	1	1
DET{ArtInd}, N{enfant.g=M num=PL}*	dez&f&	1	1
DET{ArtInd}, N{enseignant.g=M num=PL}*	dez&sɛɲ&	1	1
DET{ArtInd}, N{entreprise.g=F num=PL}*	de&tʁœpʁiz	1	0
DET{ArtInd}, N{entreprise.g=F num=PL}*	dez&tʁœpʁiz	1	1
DET{ArtInd}, N{entreprise.g=F num=SG}*	yn&tʁœpʁiz	1	0
DET{ArtInd}, N{entreprise.g=F num=SG}*	yn&tʁœpʁiz	1	0
DET{ArtInd}, N{entreprise.g=F num=SG}*	yn&tʁœpʁiz	1	0
DET{ArtInd}, N{entrée.g=F num=SG}*	yn&tʁe	1	0
DET{ArtInd}, N{entrée.g=F num=SG}*	yn&tʁe	1	0
DET{ArtInd}, N{envie.g=F num=PL}*	de&vi	1	0
DET{ArtInd}, N{envie.g=F num=PL}*	de&vi	1	0
DET{ArtInd}, N{envie.g=F num=SG}*	yn&vi	1	0
DET{ArtInd}, N{erreur.g=F num=PL}*	dezɛʁœʁ	1	1
DET{ArtInd}, N{esprit.g=M num=SG}*	3nɛspʁi	1	1
DET{ArtInd}, N{esprit.g=M num=SG}*	3nɛspʁi	1	1
DET{ArtInd}, N{esprit.g=M num=SG}*	3ɛspʁi	1	0
DET{ArtInd}, N{esprit.g=M num=SG}*	3ɛspʁi	1	0
DET{ArtInd}, N{esprit.g=M num=SG}*	3ɛspʁi	1	0
DET{ArtInd}, N{espèce.g=F num=SG}*	3ɛspɛs	1	0
DET{ArtInd}, N{espèce.g=F num=SG}*	ynɛspɛs	1	0
DET{ArtInd}, N{espèce.g=F num=SG}*	ynɛspɛs	1	0
DET{ArtInd}, N{esquimau.g=M num=PL}*	dezɛskimo	1	1
DET{ArtInd}, N{examen.g=M num=SG}*	3ɛgzam3	1	0
DET{ArtInd}, N{exception.g=F num=PL}*	dezeksɛpsjQ	1	1
DET{ArtInd}, N{exemple.g=M num=SG}*	3ɛgz&pl	1	0
DET{ArtInd}, N{exercice.g=M num=PL}*	deɛgzɛʁsis	1	0
DET{ArtInd}, N{exercice.g=M num=PL}*	deɛgzɛʁsis	1	0
DET{ArtInd}, N{exercice.g=M num=PL}*	deɛgzɛʁsis	1	0
DET{ArtInd}, N{exercice.g=M num=SG}*	3nɛgzɛʁsis	1	1
DET{ArtInd}, N{exercice.g=M num=SG}*	3nɛgzɛʁsis	1	1
DET{ArtInd}, N{explosion.g=F num=SG}*	ynɛksplozjQ	1	0
DET{ArtInd}, N{explosion.g=F num=SG}*	ynɛksplozjQ	1	0
DET{ArtInd}, N{explosion.g=F num=SG}*	ynɛksplozjQ	1	0
DET{ArtInd}, N{explosion.g=F num=SG}*	ynɛksplozjQ	1	0
DET{ArtInd}, N{explosion.g=F num=SG}*	ynɛksplozjQ	1	0
DET{ArtInd}, N{explosion.g=F num=SG}*	ynɛksplozjQ	1	0
DET{ArtInd}, N{explosion.g=F num=SG}*	ynɛksplozjQ	1	0
DET{ArtInd}, N{explosion.g=F num=SG}*	ynɛksplozjQ	1	0
DET{ArtInd}, N{explosion.g=F num=SG}*	ynɛksplozjQ	1	0
DET{ArtInd}, N{explosion.g=F num=SG}*	ynɛksplozjQ	1	0
DET{ArtInd}, N{explosion.g=F num=SG}*	ynɛksplozjQ	1	0
DET{ArtInd}, N{explosion.g=F num=SG}*	ynɛksplozjQ	1	0
DET{ArtInd}, N{explosion.g=F num=SG}*	ynɛksplozjQ	1	0
DET{ArtInd}, N{explosion.g=F num=SG}*	ynɛksplozjQ	1	0
DET{ArtInd}, N{explosion.g=F num=SG}*	ynɛksplozjQ	1	0
DET{ArtInd}, N{explosion.g=F num=SG}*	ynɛksplozjQ	1	0
DET{ArtInd}, N{explosion.g=F num=SG}*	ynɛksplozjQ	1	0
DET{ArtInd}, N{explosion.g=F num=SG}*	ynɛksplozjQ	1	0
DET{ArtInd}, N{explosion.g=F num=SG}*	ynɛksplozjQ	1	0
DET{ArtInd}, N{explosion.g=F num=SG}*	ynɛksplozjQ	1	0
DET{ArtInd}, N{explosion.g=F num=SG}*	ynɛksplozjQ	1	0
DET{ArtInd}, N{explosion.g=F num=SG}*	ynɛksplozjQ	1	0
DET{ArtInd}, N{expo.g=F num=SG}*	ynɛkspo	1	0
DET{ArtInd}, N{exposé.g=M num=SG}*	3ɛkspoze	1	0
DET{ArtInd}, N{expérience.g=F num=SG}*	ynɛkspeʁj&s	1	0
DET{ArtInd}, N{expérience.g=F num=SG}*	ynɛkspeʁj&s	1	0
DET{ArtInd}, N{facilité.g=F num=SG}*	ynfasilite	1	0
DET{ArtInd}, N{facteur.g=M num=SG}*	3faktœʁ	1	0
DET{ArtInd}, N{famille.g=F num=SG}*	ynfamij	1	0
DET{ArtInd}, N{famille.g=F num=SG}*	ynfamij	1	0
DET{ArtInd}, N{famille.g=F num=SG}*	ynfamij	1	0
DET{ArtInd}, N{famille.g=F num=SG}*	ynfamij	1	0
DET{ArtInd}, N{faute.g=F num=PL}*	defot	1	0
DET{ArtInd}, N{faute.g=F num=PL}*	defot	1	0
DET{ArtInd}, N{façon.g=F num=SG}*	ynfasQ	1	0
DET{ArtInd}, N{femme.g=F num=PL}*	defam	1	0
DET{ArtInd}, N{femme.g=F num=SG}*	ynfam	1	0
DET{ArtInd}, N{femme.g=F num=SG}*	ynfam	1	0
DET{ArtInd}, N{ferme.g=F num=SG}*	ynfɛʁm	1	0
DET{ArtInd}, N{ferme.g=F num=SG}*	ynfɛʁm	1	0
DET{ArtInd}, N{ferme.g=F num=SG}*	ynfɛʁm	1	0
DET{ArtInd}, N{fil.g=M num=SG}*	3fil	1	0
DET{ArtInd}, N{filiale.g=F num=SG}*	ynfiljal	1	0
DET{ArtInd}, N{filiale.g=F num=SG}*	ynfiljal	1	0
DET{ArtInd}, N{fille.g=F num=SG}*	ynfij	1	0
DET{ArtInd}, N{fille.g=F num=SG}*	ynfij	1	0
DET{ArtInd}, N{fille.g=F num=SG}*	ynfij	1	0
DET{ArtInd}, N{fille.g=F num=SG}*	ynfij	1	0
DET{ArtInd}, N{fille.g=F num=SG}*	ynfij	1	0
DET{ArtInd}, N{fille.g=F num=SG}*	ynfij	1	0
DET{ArtInd}, N{film.g=M num=PL}*	defilm	1	0
DET{ArtInd}, N{film.g=M num=SG}*	3film	1	0
DET{ArtInd}, N{film.g=M num=SG}*	3film	1	0
DET{ArtInd}, N{film.g=M num=SG}*	3film	1	0
DET{ArtInd}, N{film.g=M num=SG}*	3film	1	0
DET{ArtInd}, N{film.g=M num=SG}*	3film	1	0
DET{ArtInd}, N{film.g=M num=SG}*	3film	1	0
DET{ArtInd}, N{film.g=M num=SG}*	3film	1	0
DET{ArtInd}, N{film.g=M num=SG}*	3film	1	0
DET{ArtInd}, N{film.g=M num=SG}*	3film	1	0
DET{ArtInd}, N{finance.g=F num=PL}*	defin&s	1	0
DET{ArtInd}, N{fleur.g=F num=PL}*	deflœʁ	1	0
